Date,Product_ID,Region,Historical_Demand_Units,Unit_Price_USD,Lead_Time_Days,Current_Stock_Level,Predicted_30Day_Demand,Reorder_Point,Inventory_Health_Status
2025-01-20,PRD_001_Laptops,East,160,850,8,318,194,64,OVERSTOCK_WARNING
2025-01-20,PRD_001_Laptops,West,95,850,13,910,115,61,OVERSTOCK_WARNING
2025-01-20,PRD_002_Monitors,North,87,320,3,105,105,13,OVERSTOCK_WARNING
2025-01-20,PRD_002_Monitors,South,75,320,3,87,91,11,OVERSTOCK_WARNING
2025-01-20,PRD_002_Monitors,East,152,320,5,332,184,38,OVERSTOCK_WARNING
2025-01-20,PRD_002_Monitors,West,219,320,10,805,266,109,OVERSTOCK_WARNING
2025-01-20,PRD_003_Keyboards,North,53,45,12,107,64,31,OPTIMAL
2025-01-20,PRD_003_Keyboards,South,117,45,10,465,142,58,OVERSTOCK_WARNING
2025-01-20,PRD_003_Keyboards,East,148,45,12,605,179,88,OVERSTOCK_WARNING
2025-01-20,PRD_003_Keyboards,West,95,45,5,86,115,23,OPTIMAL
2025-01-20,PRD_004_Processors,North,42,400,9,829,51,18,OVERSTOCK_WARNING
2025-01-20,PRD_004_Processors,South,146,400,4,585,177,29,OVERSTOCK_WARNING
2025-01-20,PRD_004_Processors,East,77,400,5,962,93,19,OVERSTOCK_WARNING
2025-01-20,PRD_004_Processors,West,54,400,11,710,65,29,OVERSTOCK_WARNING
2025-01-21,PRD_001_Laptops,North,67,850,12,118,81,40,OPTIMAL
2025-01-21,PRD_001_Laptops,South,56,850,9,165,68,25,OVERSTOCK_WARNING
2025-01-21,PRD_001_Laptops,East,165,850,11,224,200,90,OPTIMAL
2025-01-21,PRD_001_Laptops,West,52,850,6,104,63,15,OVERSTOCK_WARNING
2025-01-21,PRD_002_Monitors,North,107,320,12,146,129,64,OPTIMAL
2025-01-21,PRD_002_Monitors,South,148,320,4,190,179,29,OVERSTOCK_WARNING
2025-01-21,PRD_002_Monitors,East,150,320,8,113,182,60,OPTIMAL
2025-01-21,PRD_002_Monitors,West,150,320,10,1015,182,75,OVERSTOCK_WARNING
2025-01-21,PRD_003_Keyboards,North,152,45,5,633,184,38,OVERSTOCK_WARNING
2025-01-21,PRD_003_Keyboards,South,208,45,7,597,252,72,OVERSTOCK_WARNING
2025-01-21,PRD_003_Keyboards,East,219,45,12,399,266,131,OPTIMAL
2025-01-21,PRD_003_Keyboards,West,98,45,8,820,119,39,OVERSTOCK_WARNING
2025-01-21,PRD_004_Processors,North,160,400,3,516,194,24,OVERSTOCK_WARNING
2025-01-21,PRD_004_Processors,South,189,400,7,789,229,66,OVERSTOCK_WARNING
2025-01-21,PRD_004_Processors,East,109,400,9,703,132,49,OVERSTOCK_WARNING
2025-01-21,PRD_004_Processors,West,43,400,13,525,52,27,OVERSTOCK_WARNING
2025-01-22,PRD_001_Laptops,North,101,850,10,902,122,50,OVERSTOCK_WARNING
2025-01-22,PRD_001_Laptops,South,176,850,9,978,213,79,OVERSTOCK_WARNING
2025-01-22,PRD_001_Laptops,East,70,850,10,308,85,35,OVERSTOCK_WARNING
2025-01-22,PRD_001_Laptops,West,75,850,10,302,91,37,OVERSTOCK_WARNING
2025-01-22,PRD_002_Monitors,North,45,320,4,547,54,9,OVERSTOCK_WARNING
2025-01-22,PRD_002_Monitors,South,114,320,6,926,138,34,OVERSTOCK_WARNING
2025-01-22,PRD_002_Monitors,East,173,320,8,960,210,69,OVERSTOCK_WARNING
2025-01-22,PRD_002_Monitors,West,133,320,10,1077,161,66,OVERSTOCK_WARNING
2025-01-22,PRD_003_Keyboards,North,218,45,11,273,264,119,OPTIMAL
2025-01-22,PRD_003_Keyboards,South,118,45,13,471,143,76,OVERSTOCK_WARNING
2025-01-22,PRD_003_Keyboards,East,65,45,5,252,78,16,OVERSTOCK_WARNING
2025-01-22,PRD_003_Keyboards,West,83,45,7,405,100,29,OVERSTOCK_WARNING
2025-01-22,PRD_004_Processors,North,193,400,8,915,234,77,OVERSTOCK_WARNING
2025-01-22,PRD_004_Processors,South,58,400,6,304,70,17,OVERSTOCK_WARNING
2025-01-22,PRD_004_Processors,East,59,400,3,219,71,8,OVERSTOCK_WARNING
2025-01-22,PRD_004_Processors,West,86,400,3,169,104,12,OVERSTOCK_WARNING
2025-01-23,PRD_001_Laptops,North,181,850,8,884,219,72,OVERSTOCK_WARNING
2025-01-23,PRD_001_Laptops,South,165,850,13,590,200,107,OVERSTOCK_WARNING
2025-01-23,PRD_001_Laptops,East,139,850,13,338,168,90,OPTIMAL
2025-01-23,PRD_001_Laptops,West,200,850,8,769,242,80,OVERSTOCK_WARNING
2025-01-23,PRD_002_Monitors,North,49,320,7,998,59,17,OVERSTOCK_WARNING
2025-01-23,PRD_002_Monitors,South,177,320,4,92,215,35,OPTIMAL
2025-01-23,PRD_002_Monitors,East,207,320,4,675,251,41,OVERSTOCK_WARNING
2025-01-23,PRD_002_Monitors,West,104,320,7,408,126,36,OVERSTOCK_WARNING
2025-01-23,PRD_003_Keyboards,North,56,45,11,1050,68,30,OVERSTOCK_WARNING
2025-01-23,PRD_003_Keyboards,South,182,45,10,629,221,91,OVERSTOCK_WARNING
2025-01-23,PRD_003_Keyboards,East,202,45,3,660,245,30,OVERSTOCK_WARNING
2025-01-23,PRD_003_Keyboards,West,101,45,4,413,122,20,OVERSTOCK_WARNING
2025-01-23,PRD_004_Processors,North,156,400,10,538,189,78,OVERSTOCK_WARNING
2025-01-23,PRD_004_Processors,South,176,400,4,667,213,35,OVERSTOCK_WARNING
2025-01-23,PRD_004_Processors,East,74,400,3,375,89,11,OVERSTOCK_WARNING
2025-01-23,PRD_004_Processors,West,103,400,8,651,125,41,OVERSTOCK_WARNING
2025-01-24,PRD_001_Laptops,North,103,850,10,858,125,51,OVERSTOCK_WARNING
2025-01-24,PRD_001_Laptops,South,144,850,7,349,174,50,OVERSTOCK_WARNING
2025-01-24,PRD_001_Laptops,East,99,850,5,804,120,24,OVERSTOCK_WARNING
2025-01-24,PRD_001_Laptops,West,204,850,7,930,247,71,OVERSTOCK_WARNING
2025-01-24,PRD_002_Monitors,North,162,320,12,653,196,97,OVERSTOCK_WARNING
2025-01-24,PRD_002_Monitors,South,171,320,11,828,207,94,OVERSTOCK_WARNING
2025-01-24,PRD_002_Monitors,East,81,320,11,481,98,44,OVERSTOCK_WARNING
2025-01-24,PRD_002_Monitors,West,79,320,10,374,95,39,OVERSTOCK_WARNING
2025-01-24,PRD_003_Keyboards,North,143,45,5,716,173,35,OVERSTOCK_WARNING
2025-01-24,PRD_003_Keyboards,South,205,45,3,102,249,30,OPTIMAL
2025-01-24,PRD_003_Keyboards,East,102,45,3,744,123,15,OVERSTOCK_WARNING
2025-01-24,PRD_003_Keyboards,West,184,45,3,1086,223,27,OVERSTOCK_WARNING
2025-01-24,PRD_004_Processors,North,92,400,10,183,111,46,OPTIMAL
2025-01-24,PRD_004_Processors,South,218,400,9,1026,264,98,OVERSTOCK_WARNING
2025-01-24,PRD_004_Processors,East,173,400,5,470,210,43,OVERSTOCK_WARNING
2025-01-24,PRD_004_Processors,West,218,400,10,633,264,109,OVERSTOCK_WARNING
2025-01-25,PRD_001_Laptops,North,54,850,3,1091,65,8,OVERSTOCK_WARNING
2025-01-25,PRD_001_Laptops,South,194,850,6,236,235,58,OPTIMAL
2025-01-25,PRD_001_Laptops,East,77,850,11,176,93,42,OPTIMAL
2025-01-25,PRD_001_Laptops,West,194,850,9,368,235,87,OPTIMAL
2025-01-25,PRD_002_Monitors,North,125,320,4,601,151,25,OVERSTOCK_WARNING
2025-01-25,PRD_002_Monitors,South,44,320,13,921,53,28,OVERSTOCK_WARNING
2025-01-25,PRD_002_Monitors,East,136,320,8,885,165,54,OVERSTOCK_WARNING
2025-01-25,PRD_002_Monitors,West,180,320,6,956,218,54,OVERSTOCK_WARNING
2025-01-25,PRD_003_Keyboards,North,219,45,10,94,266,109,CRITICAL_STOCKOUT_RISK
2025-01-25,PRD_003_Keyboards,South,196,45,10,340,238,98,OPTIMAL
2025-01-25,PRD_003_Keyboards,East,196,45,6,923,238,58,OVERSTOCK_WARNING
2025-01-25,PRD_003_Keyboards,West,212,45,4,490,257,42,OVERSTOCK_WARNING
2025-01-25,PRD_004_Processors,North,134,400,5,834,162,33,OVERSTOCK_WARNING
2025-01-25,PRD_004_Processors,South,203,400,6,873,246,60,OVERSTOCK_WARNING
2025-01-25,PRD_004_Processors,East,82,400,13,148,99,53,OPTIMAL
2025-01-25,PRD_004_Processors,West,187,400,13,333,227,121,OPTIMAL
2025-01-26,PRD_001_Laptops,North,113,850,10,629,137,56,OVERSTOCK_WARNING
2025-01-26,PRD_001_Laptops,South,173,850,10,102,210,86,OPTIMAL
2025-01-26,PRD_001_Laptops,East,86,850,12,381,104,51,OVERSTOCK_WARNING
2025-01-26,PRD_001_Laptops,West,146,850,12,220,177,87,OPTIMAL
2025-01-26,PRD_002_Monitors,North,143,320,4,1064,173,28,OVERSTOCK_WARNING
2025-01-26,PRD_002_Monitors,South,150,320,10,907,182,75,OVERSTOCK_WARNING
2025-01-26,PRD_002_Monitors,East,210,320,6,1087,255,63,OVERSTOCK_WARNING
2025-01-26,PRD_002_Monitors,West,107,320,7,967,129,37,OVERSTOCK_WARNING
2025-01-26,PRD_003_Keyboards,North,76,45,10,206,92,38,OVERSTOCK_WARNING
2025-01-26,PRD_003_Keyboards,South,145,45,3,683,176,21,OVERSTOCK_WARNING
2025-01-26,PRD_003_Keyboards,East,70,45,12,984,85,42,OVERSTOCK_WARNING
2025-01-26,PRD_003_Keyboards,West,90,45,10,376,109,45,OVERSTOCK_WARNING
2025-01-26,PRD_004_Processors,North,50,400,9,848,60,22,OVERSTOCK_WARNING
2025-01-26,PRD_004_Processors,South,85,400,7,484,103,29,OVERSTOCK_WARNING
2025-01-26,PRD_004_Processors,East,129,400,6,261,156,38,OVERSTOCK_WARNING
2025-01-26,PRD_004_Processors,West,96,400,3,910,116,14,OVERSTOCK_WARNING
2025-01-27,PRD_001_Laptops,North,94,850,5,1015,114,23,OVERSTOCK_WARNING
2025-01-27,PRD_001_Laptops,South,182,850,7,510,221,63,OVERSTOCK_WARNING
2025-01-27,PRD_001_Laptops,East,92,850,11,281,111,50,OVERSTOCK_WARNING
2025-01-27,PRD_001_Laptops,West,219,850,11,196,266,120,OPTIMAL
2025-01-27,PRD_002_Monitors,North,193,320,11,882,234,106,OVERSTOCK_WARNING
2025-01-27,PRD_002_Monitors,South,102,320,6,616,123,30,OVERSTOCK_WARNING
2025-01-27,PRD_002_Monitors,East,129,320,13,885,156,83,OVERSTOCK_WARNING
2025-01-27,PRD_002_Monitors,West,169,320,9,289,205,76,OPTIMAL
2025-01-27,PRD_003_Keyboards,North,201,45,13,608,244,130,OVERSTOCK_WARNING
2025-01-27,PRD_003_Keyboards,South,167,45,13,1034,202,108,OVERSTOCK_WARNING
2025-01-27,PRD_003_Keyboards,East,147,45,13,258,178,95,OPTIMAL
2025-01-27,PRD_003_Keyboards,West,191,45,11,1046,232,105,OVERSTOCK_WARNING
2025-01-27,PRD_004_Processors,North,219,400,8,580,266,87,OVERSTOCK_WARNING
2025-01-27,PRD_004_Processors,South,127,400,3,256,154,19,OVERSTOCK_WARNING
2025-01-27,PRD_004_Processors,East,68,400,13,741,82,44,OVERSTOCK_WARNING
2025-01-27,PRD_004_Processors,West,193,400,4,548,234,38,OVERSTOCK_WARNING
2025-01-28,PRD_001_Laptops,North,88,850,9,928,106,39,OVERSTOCK_WARNING
2025-01-28,PRD_001_Laptops,South,123,850,11,768,149,67,OVERSTOCK_WARNING
2025-01-28,PRD_001_Laptops,East,187,850,8,421,227,74,OVERSTOCK_WARNING
2025-01-28,PRD_001_Laptops,West,102,850,10,640,123,51,OVERSTOCK_WARNING
2025-01-28,PRD_002_Monitors,North,110,320,3,815,133,16,OVERSTOCK_WARNING
2025-01-28,PRD_002_Monitors,South,180,320,9,514,218,81,OVERSTOCK_WARNING
2025-01-28,PRD_002_Monitors,East,162,320,10,802,196,81,OVERSTOCK_WARNING
2025-01-28,PRD_002_Monitors,West,101,320,3,508,122,15,OVERSTOCK_WARNING
2025-01-28,PRD_003_Keyboards,North,69,45,10,98,83,34,OPTIMAL
2025-01-28,PRD_003_Keyboards,South,57,45,3,669,69,8,OVERSTOCK_WARNING
2025-01-28,PRD_003_Keyboards,East,154,45,4,273,187,30,OVERSTOCK_WARNING
2025-01-28,PRD_003_Keyboards,West,152,45,4,301,184,30,OVERSTOCK_WARNING
2025-01-28,PRD_004_Processors,North,205,400,5,910,249,51,OVERSTOCK_WARNING
2025-01-28,PRD_004_Processors,South,171,400,3,343,207,25,OVERSTOCK_WARNING
2025-01-28,PRD_004_Processors,East,196,400,9,950,238,88,OVERSTOCK_WARNING
2025-01-28,PRD_004_Processors,West,170,400,12,537,206,102,OVERSTOCK_WARNING
2025-01-29,PRD_001_Laptops,North,149,850,4,459,181,29,OVERSTOCK_WARNING
2025-01-29,PRD_001_Laptops,South,126,850,9,555,153,56,OVERSTOCK_WARNING
2025-01-29,PRD_001_Laptops,East,71,850,4,470,86,14,OVERSTOCK_WARNING
2025-01-29,PRD_001_Laptops,West,132,850,10,912,160,66,OVERSTOCK_WARNING
2025-01-29,PRD_002_Monitors,North,96,320,9,914,116,43,OVERSTOCK_WARNING
2025-01-29,PRD_002_Monitors,South,111,320,8,840,134,44,OVERSTOCK_WARNING
2025-01-29,PRD_002_Monitors,East,106,320,5,688,128,26,OVERSTOCK_WARNING
2025-01-29,PRD_002_Monitors,West,131,320,10,497,159,65,OVERSTOCK_WARNING
2025-01-29,PRD_003_Keyboards,North,74,45,10,157,89,37,OPTIMAL
2025-01-29,PRD_003_Keyboards,South,71,45,10,893,86,35,OVERSTOCK_WARNING
2025-01-29,PRD_003_Keyboards,East,183,45,6,579,222,54,OVERSTOCK_WARNING
2025-01-29,PRD_003_Keyboards,West,204,45,8,548,247,81,OVERSTOCK_WARNING
2025-01-29,PRD_004_Processors,North,181,400,9,1023,219,81,OVERSTOCK_WARNING
2025-01-29,PRD_004_Processors,South,46,400,12,854,55,27,OVERSTOCK_WARNING
2025-01-29,PRD_004_Processors,East,200,400,9,164,242,90,OPTIMAL
2025-01-29,PRD_004_Processors,West,186,400,5,627,225,46,OVERSTOCK_WARNING
2025-01-30,PRD_001_Laptops,North,68,850,4,593,82,13,OVERSTOCK_WARNING
2025-01-30,PRD_001_Laptops,South,168,850,7,995,204,58,OVERSTOCK_WARNING
2025-01-30,PRD_001_Laptops,East,50,850,12,465,60,30,OVERSTOCK_WARNING
2025-01-30,PRD_001_Laptops,West,158,850,6,340,191,47,OVERSTOCK_WARNING
2025-01-30,PRD_002_Monitors,North,76,320,8,335,92,30,OVERSTOCK_WARNING
2025-01-30,PRD_002_Monitors,South,176,320,4,132,213,35,OPTIMAL
2025-01-30,PRD_002_Monitors,East,211,320,5,579,256,52,OVERSTOCK_WARNING
2025-01-30,PRD_002_Monitors,West,125,320,10,672,151,62,OVERSTOCK_WARNING
2025-01-30,PRD_003_Keyboards,North,197,45,10,138,239,98,OPTIMAL
2025-01-30,PRD_003_Keyboards,South,167,45,3,961,202,25,OVERSTOCK_WARNING
2025-01-30,PRD_003_Keyboards,East,154,45,3,605,187,23,OVERSTOCK_WARNING
2025-01-30,PRD_003_Keyboards,West,48,45,10,1041,58,24,OVERSTOCK_WARNING
2025-01-30,PRD_004_Processors,North,64,400,9,280,77,28,OVERSTOCK_WARNING
2025-01-30,PRD_004_Processors,South,61,400,13,573,74,39,OVERSTOCK_WARNING
2025-01-30,PRD_004_Processors,East,43,400,12,521,52,25,OVERSTOCK_WARNING
2025-01-30,PRD_004_Processors,West,68,400,4,806,82,13,OVERSTOCK_WARNING
2025-01-31,PRD_001_Laptops,North,76,850,13,917,92,49,OVERSTOCK_WARNING
2025-01-31,PRD_001_Laptops,South,185,850,7,121,224,64,OPTIMAL
2025-01-31,PRD_001_Laptops,East,139,850,11,1013,168,76,OVERSTOCK_WARNING
2025-01-31,PRD_001_Laptops,West,73,850,3,756,88,10,OVERSTOCK_WARNING
2025-01-31,PRD_002_Monitors,North,192,320,8,457,233,76,OVERSTOCK_WARNING
2025-01-31,PRD_002_Monitors,South,115,320,9,708,139,51,OVERSTOCK_WARNING
2025-01-31,PRD_002_Monitors,East,145,320,8,1060,176,58,OVERSTOCK_WARNING
2025-01-31,PRD_002_Monitors,West,66,320,11,366,80,36,OVERSTOCK_WARNING
2025-01-31,PRD_003_Keyboards,North,173,45,13,247,210,112,OPTIMAL
2025-01-31,PRD_003_Keyboards,South,137,45,11,900,166,75,OVERSTOCK_WARNING
2025-01-31,PRD_003_Keyboards,East,177,45,3,1001,215,26,OVERSTOCK_WARNING
2025-01-31,PRD_003_Keyboards,West,161,45,4,1099,195,32,OVERSTOCK_WARNING
2025-01-31,PRD_004_Processors,North,93,400,13,784,112,60,OVERSTOCK_WARNING
2025-01-31,PRD_004_Processors,South,90,400,7,371,109,31,OVERSTOCK_WARNING
2025-01-31,PRD_004_Processors,East,154,400,12,108,187,92,OPTIMAL
2025-01-31,PRD_004_Processors,West,188,400,13,375,228,122,OPTIMAL
2025-02-01,PRD_001_Laptops,North,50,850,6,192,60,15,OVERSTOCK_WARNING
2025-02-01,PRD_001_Laptops,South,78,850,10,306,94,39,OVERSTOCK_WARNING
2025-02-01,PRD_001_Laptops,East,93,850,4,134,112,18,OVERSTOCK_WARNING
2025-02-01,PRD_001_Laptops,West,150,850,10,837,182,75,OVERSTOCK_WARNING
2025-02-01,PRD_002_Monitors,North,189,320,7,391,229,66,OVERSTOCK_WARNING
2025-02-01,PRD_002_Monitors,South,72,320,12,627,87,43,OVERSTOCK_WARNING
2025-02-01,PRD_002_Monitors,East,187,320,5,818,227,46,OVERSTOCK_WARNING
2025-02-01,PRD_002_Monitors,West,120,320,13,444,145,78,OVERSTOCK_WARNING
2025-02-01,PRD_003_Keyboards,North,193,45,4,580,234,38,OVERSTOCK_WARNING
2025-02-01,PRD_003_Keyboards,South,112,45,11,375,136,61,OVERSTOCK_WARNING
2025-02-01,PRD_003_Keyboards,East,56,45,3,296,68,8,OVERSTOCK_WARNING
2025-02-01,PRD_003_Keyboards,West,100,45,13,695,121,65,OVERSTOCK_WARNING
2025-02-01,PRD_004_Processors,North,81,400,11,118,98,44,OPTIMAL
2025-02-01,PRD_004_Processors,South,74,400,5,577,89,18,OVERSTOCK_WARNING
2025-02-01,PRD_004_Processors,East,147,400,5,557,178,36,OVERSTOCK_WARNING
2025-02-01,PRD_004_Processors,West,141,400,4,603,171,28,OVERSTOCK_WARNING
2025-02-02,PRD_001_Laptops,North,58,850,7,123,70,20,OVERSTOCK_WARNING
2025-02-02,PRD_001_Laptops,South,88,850,3,409,106,13,OVERSTOCK_WARNING
2025-02-02,PRD_001_Laptops,East,96,850,9,576,116,43,OVERSTOCK_WARNING
2025-02-02,PRD_001_Laptops,West,86,850,10,418,104,43,OVERSTOCK_WARNING
2025-02-02,PRD_002_Monitors,North,47,320,7,160,57,16,OVERSTOCK_WARNING
2025-02-02,PRD_002_Monitors,South,157,320,8,279,190,62,OPTIMAL
2025-02-02,PRD_002_Monitors,East,64,320,4,168,77,12,OVERSTOCK_WARNING
2025-02-02,PRD_002_Monitors,West,51,320,13,1001,61,33,OVERSTOCK_WARNING
2025-02-02,PRD_003_Keyboards,North,148,45,12,126,179,88,OPTIMAL
2025-02-02,PRD_003_Keyboards,South,71,45,12,95,86,42,OPTIMAL
2025-02-02,PRD_003_Keyboards,East,184,45,9,873,223,82,OVERSTOCK_WARNING
2025-02-02,PRD_003_Keyboards,West,125,45,12,470,151,75,OVERSTOCK_WARNING
2025-02-02,PRD_004_Processors,North,53,400,7,598,64,18,OVERSTOCK_WARNING
2025-02-02,PRD_004_Processors,South,176,400,5,767,213,44,OVERSTOCK_WARNING
2025-02-02,PRD_004_Processors,East,111,400,4,906,134,22,OVERSTOCK_WARNING
2025-02-02,PRD_004_Processors,West,121,400,6,1014,146,36,OVERSTOCK_WARNING
2025-02-03,PRD_001_Laptops,North,185,850,13,569,224,120,OVERSTOCK_WARNING
2025-02-03,PRD_001_Laptops,South,142,850,3,605,172,21,OVERSTOCK_WARNING
2025-02-03,PRD_001_Laptops,East,198,850,10,1074,240,99,OVERSTOCK_WARNING
2025-02-03,PRD_001_Laptops,West,147,850,4,210,178,29,OVERSTOCK_WARNING
2025-02-03,PRD_002_Monitors,North,76,320,13,1015,92,49,OVERSTOCK_WARNING
2025-02-03,PRD_002_Monitors,South,147,320,9,606,178,66,OVERSTOCK_WARNING
2025-02-03,PRD_002_Monitors,East,159,320,3,595,193,23,OVERSTOCK_WARNING
2025-02-03,PRD_002_Monitors,West,132,320,8,1000,160,52,OVERSTOCK_WARNING
2025-02-03,PRD_003_Keyboards,North,180,45,4,240,218,36,OVERSTOCK_WARNING
2025-02-03,PRD_003_Keyboards,South,55,45,12,187,66,33,OVERSTOCK_WARNING
2025-02-03,PRD_003_Keyboards,East,165,45,4,390,200,33,OVERSTOCK_WARNING
2025-02-03,PRD_003_Keyboards,West,209,45,4,493,253,41,OVERSTOCK_WARNING
2025-02-03,PRD_004_Processors,North,52,400,4,495,63,10,OVERSTOCK_WARNING
2025-02-03,PRD_004_Processors,South,135,400,5,970,163,33,OVERSTOCK_WARNING
2025-02-03,PRD_004_Processors,East,78,400,6,108,94,23,OVERSTOCK_WARNING
2025-02-03,PRD_004_Processors,West,101,400,7,827,122,35,OVERSTOCK_WARNING
2025-02-04,PRD_001_Laptops,North,55,850,10,827,66,27,OVERSTOCK_WARNING
2025-02-04,PRD_001_Laptops,South,160,850,12,1005,194,96,OVERSTOCK_WARNING
2025-02-04,PRD_001_Laptops,East,192,850,9,419,233,86,OVERSTOCK_WARNING
2025-02-04,PRD_001_Laptops,West,172,850,3,1069,208,25,OVERSTOCK_WARNING
2025-02-04,PRD_002_Monitors,North,216,320,5,508,262,54,OVERSTOCK_WARNING
2025-02-04,PRD_002_Monitors,South,181,320,10,749,219,90,OVERSTOCK_WARNING
2025-02-04,PRD_002_Monitors,East,107,320,4,1037,129,21,OVERSTOCK_WARNING
2025-02-04,PRD_002_Monitors,West,76,320,11,511,92,41,OVERSTOCK_WARNING
2025-02-04,PRD_003_Keyboards,North,112,45,3,968,136,16,OVERSTOCK_WARNING
2025-02-04,PRD_003_Keyboards,South,127,45,6,219,154,38,OVERSTOCK_WARNING
2025-02-04,PRD_003_Keyboards,East,76,45,7,1018,92,26,OVERSTOCK_WARNING
2025-02-04,PRD_003_Keyboards,West,163,45,8,886,198,65,OVERSTOCK_WARNING
2025-02-04,PRD_004_Processors,North,102,400,10,90,123,51,OPTIMAL
2025-02-04,PRD_004_Processors,South,101,400,4,232,122,20,OVERSTOCK_WARNING
2025-02-04,PRD_004_Processors,East,91,400,6,650,110,27,OVERSTOCK_WARNING
2025-02-04,PRD_004_Processors,West,111,400,6,940,134,33,OVERSTOCK_WARNING
2025-02-05,PRD_001_Laptops,North,102,850,8,964,123,40,OVERSTOCK_WARNING
2025-02-05,PRD_001_Laptops,South,149,850,12,186,181,89,OPTIMAL
2025-02-05,PRD_001_Laptops,East,96,850,12,1016,116,57,OVERSTOCK_WARNING
2025-02-05,PRD_001_Laptops,West,42,850,10,853,51,21,OVERSTOCK_WARNING
2025-02-05,PRD_002_Monitors,North,44,320,7,133,53,15,OVERSTOCK_WARNING
2025-02-05,PRD_002_Monitors,South,86,320,9,768,104,38,OVERSTOCK_WARNING
2025-02-05,PRD_002_Monitors,East,48,320,5,99,58,12,OVERSTOCK_WARNING
2025-02-05,PRD_002_Monitors,West,161,320,3,652,195,24,OVERSTOCK_WARNING
2025-02-05,PRD_003_Keyboards,North,162,45,12,498,196,97,OVERSTOCK_WARNING
2025-02-05,PRD_003_Keyboards,South,217,45,4,141,263,43,OPTIMAL
2025-02-05,PRD_003_Keyboards,East,184,45,10,82,223,92,CRITICAL_STOCKOUT_RISK
2025-02-05,PRD_003_Keyboards,West,199,45,5,1077,241,49,OVERSTOCK_WARNING
2025-02-05,PRD_004_Processors,North,52,400,10,972,63,26,OVERSTOCK_WARNING
2025-02-05,PRD_004_Processors,South,128,400,11,659,155,70,OVERSTOCK_WARNING
2025-02-05,PRD_004_Processors,East,181,400,7,689,219,63,OVERSTOCK_WARNING
2025-02-05,PRD_004_Processors,West,50,400,11,1031,60,27,OVERSTOCK_WARNING
2025-02-06,PRD_001_Laptops,North,106,850,13,1067,128,68,OVERSTOCK_WARNING
2025-02-06,PRD_001_Laptops,South,68,850,11,274,82,37,OVERSTOCK_WARNING
2025-02-06,PRD_001_Laptops,East,192,850,4,411,233,38,OVERSTOCK_WARNING
2025-02-06,PRD_001_Laptops,West,209,850,11,542,253,114,OVERSTOCK_WARNING
2025-02-06,PRD_002_Monitors,North,79,320,11,340,95,43,OVERSTOCK_WARNING
2025-02-06,PRD_002_Monitors,South,178,320,13,305,216,115,OPTIMAL
2025-02-06,PRD_002_Monitors,East,163,320,8,407,198,65,OVERSTOCK_WARNING
2025-02-06,PRD_002_Monitors,West,172,320,12,993,208,103,OVERSTOCK_WARNING
2025-02-06,PRD_003_Keyboards,North,76,45,7,1052,92,26,OVERSTOCK_WARNING
2025-02-06,PRD_003_Keyboards,South,120,45,4,119,145,24,OVERSTOCK_WARNING
2025-02-06,PRD_003_Keyboards,East,84,45,5,777,102,21,OVERSTOCK_WARNING
2025-02-06,PRD_003_Keyboards,West,106,45,10,119,128,52,OPTIMAL
2025-02-06,PRD_004_Processors,North,137,400,10,938,166,68,OVERSTOCK_WARNING
2025-02-06,PRD_004_Processors,South,72,400,8,295,87,28,OVERSTOCK_WARNING
2025-02-06,PRD_004_Processors,East,186,400,10,171,225,93,OPTIMAL
2025-02-06,PRD_004_Processors,West,136,400,13,650,165,88,OVERSTOCK_WARNING
2025-02-07,PRD_001_Laptops,North,87,850,11,860,105,47,OVERSTOCK_WARNING
2025-02-07,PRD_001_Laptops,South,146,850,11,772,177,80,OVERSTOCK_WARNING
2025-02-07,PRD_001_Laptops,East,209,850,6,270,253,62,OPTIMAL
2025-02-07,PRD_001_Laptops,West,194,850,8,779,235,77,OVERSTOCK_WARNING
2025-02-07,PRD_002_Monitors,North,46,320,7,826,55,16,OVERSTOCK_WARNING
2025-02-07,PRD_002_Monitors,South,84,320,12,840,102,50,OVERSTOCK_WARNING
2025-02-07,PRD_002_Monitors,East,70,320,9,505,85,31,OVERSTOCK_WARNING
2025-02-07,PRD_002_Monitors,West,177,320,13,516,215,115,OPTIMAL
2025-02-07,PRD_003_Keyboards,North,197,45,9,1006,239,88,OVERSTOCK_WARNING
2025-02-07,PRD_003_Keyboards,South,121,45,6,337,146,36,OVERSTOCK_WARNING
2025-02-07,PRD_003_Keyboards,East,116,45,9,1041,140,52,OVERSTOCK_WARNING
2025-02-07,PRD_003_Keyboards,West,52,45,13,192,63,33,OVERSTOCK_WARNING
2025-02-07,PRD_004_Processors,North,56,400,10,302,68,28,OVERSTOCK_WARNING
2025-02-07,PRD_004_Processors,South,137,400,10,444,166,68,OVERSTOCK_WARNING
2025-02-07,PRD_004_Processors,East,202,400,8,546,245,80,OVERSTOCK_WARNING
2025-02-07,PRD_004_Processors,West,197,400,9,665,239,88,OVERSTOCK_WARNING
2025-02-08,PRD_001_Laptops,North,102,850,7,1068,123,35,OVERSTOCK_WARNING
2025-02-08,PRD_001_Laptops,South,61,850,6,995,74,18,OVERSTOCK_WARNING
2025-02-08,PRD_001_Laptops,East,135,850,6,321,163,40,OVERSTOCK_WARNING
2025-02-08,PRD_001_Laptops,West,107,850,13,271,129,69,OPTIMAL
2025-02-08,PRD_002_Monitors,North,56,320,8,480,68,22,OVERSTOCK_WARNING
